Region/country/area,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Nepal,0.08,0.25,0.77,1.1,0.23,-1.55,0.35,-0.53,-0.1,-1.12,3.2,0.0,0.0,0.27,0.83,-0.43,-0.86,3.9,0.72,-5.88,2.91,0.37
Netherlands,413.67,560.34,-357.08,791.98,1861.79,-129.59,-1256.43,1115.9,818.61,740.08,-255.3,-55.07,-1090.48,-774.4,-139.83,-62.2,-201.2,-319.98,1359.12,2906.02,2063.39,-1147.55
New Caledonia,0.0,0.08,0.04,0.03,0.06,-0.11,-0.1,0.0,0.0,0.0,0.0,0.0,0.38,0.03,-0.02,0.19,-0.16,0.16,0.0,-0.18,0.06,-0.08
New Zealand,-130.0,-141.0,-28.0,82.0,46.0,57.0,1.0,-11.0,35.0,6.0,-14.0,40.0,7.0,0.0,13.0,-2.0,-12.0,-27.0,16.0,-8.0,18.0,-48.0
Nicaragua,-23.26,82.86,51.13,51.94,117.87,-28.84,57.89,-42.84,24.74,22.07,-11.9,81.23,28.14,9.5,-36.94,81.08,135.68,35.3,146.33,-108.73,167.93,-8.34
Niger (the),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.07,0.0,3.54,0.0,3.55,5.79,1.72,-3.44,14.15,20.34,-0.11
Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16.03,15.52,2.5,1.05,2.2,-3.48,-2.44
Norway,-29.0,19.0,47.0,34.0,-7.0,43.0,-6.0,12.0,-162.0,80.0,2.0,-47.0,-20.0,-153.8,-6.2,9.0,4.0,-12.02,5.85,-9.42,0.94,2.79
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,-68.16,110.88,100.36,44.1,-164.4,-64.46,261.32,238.65,-346.86,-16.82,148.39,77.22,247.6,-73.23,363.8,714.39,557.26,-375.37,-165.86,91.75,363.03,0.0
Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,-12.09,-37.71,26.34,19.29,-9.03,-0.79,-9.9,15.78,-14.63,18.73,0.19,3.21,69.63,-23.19,16.95,-0.27,3.01,26.79,-66.66,28.97,-16.31,-0.61
Papua New Guinea,-0.28,-0.42,0.23,-3.65,0.53,1.3,1.01,0.25,2.23,5.1,1.56,3.47,3.59,1.03,1.72,1.36,1.21,1.2,-3.3,0.13,1.26,0.0
Paraguay,0.56,0.56,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,126.25,10.87,7.24,23.34,-29.04,-7.38,7.45,115.04,17.12,-30.82
Peru,0.0,13.31,11.41,0.0,0.0,0.0,-17.66,13.31,47.53,42.56,87.98,135.76,103.68,-57.23,-59.73,39.21,-49.44,13.26,79.21,52.14,8.6,-7.49
Philippines,0.26,0.0,0.0,0.0,2.46,0.35,6.13,4.38,18.88,14.96,94.57,70.35,46.68,-16.28,171.76,389.65,287.24,91.68,-64.48,220.67,183.98,-123.0
Poland,223.0,-17.0,28.0,528.0,528.6,487.89,602.36,1067.51,1622.13,1228.28,1237.44,2479.01,-1526.5,1355.48,-3.02,-2093.18,-1528.41,55.85,1115.32,590.45,-461.23,-377.11
Portugal,50.0,122.0,-96.0,164.0,107.0,26.0,176.0,-16.0,224.0,530.0,302.0,77.0,60.0,43.0,4.0,-46.0,94.01,-31.03,184.88,451.78,193.55,144.51
Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.6,3.9,-0.2,4.6,-5.8,4.2,0.33
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,14.09,5.34,3.68,0.73,1.3,1.17,-3.57,3.54,0.0,0.0
Romania,0.0,3.0,0.0,1.0,2.0,-2.0,31.0,-11.0,-14.0,101.0,87.0,14.0,40.0,253.0,19.0,7.0,-5.84,-88.03,67.02,42.39,106.26,-5.79
Russia,1.0,-6.0,25.0,0.0,-1.0,3.0,-30.0,10.0,9.0,3.0,-1.0,10.0,-8.0,-5.0,0.18,-0.18,52.18,-11.66,36.48,284.0,0.0,0.0
Rwanda,0.0,0.1,0.1,0.2,-0.03,-0.01,0.78,-0.68,0.75,0.3,-0.39,0.02,0.03,0.05,0.03,-0.17,0.1,-0.01,-0.03,0.0,0.0,0.0
Réunion,-9.0,-11.0,-9.0,60.0,-31.0,12.0,-35.0,30.08,16.22,-7.7,-0.3,0.4,-10.4,-2.0,22.3,-25.4,13.1,-63.0,50.3,-21.1,-0.5,10.6
Saint Barthélemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0
Saint Martin (French Part),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,0.0,0.0,0.0,0.0,0.0,-4.38,0.0,0.0,0.0,0.62,-0.56,-0.06,0.78,-0.24,-0.54,0.0,0.0,0.0,0.01,5.12,4.89,0.01
Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senegal,-0.2,-0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,24.3,1.3,0.9,-0.4,2.07,10.54,6.32,7.17,1.1,0.6,-0.5,0.3,0.0
Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,16.78,2.0,1.78,10.64,40.87,27.39,32.66,54.33,54.82,4.84
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,5.36,0.22,0.0,-0.22,0.0,0.0,0.0,0.22
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6,52.2,4.0,1.9,2.0,3.7,-3.2,64.0,-51.9
Sint Maarten (Dutch Part),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,154.0,-2.0,-66.0,-81.0,4.0,366.0,78.0,42.0,20.0,125.0,155.0,119.0,-24.0,505.0,245.0,65.0,-31.0,-65.0,55.0,-34.0,182.0,-372.0
Slovenia,2.0,30.0,20.0,-1.0,-7.0,-2.0,1.0,176.0,-101.0,30.0,35.0,14.0,-5.0,-4.0,9.0,14.0,8.92,-22.45,-16.43,23.0,3.44,-8.01
Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.52,1.1,0.54,0.33,-0.25,0.48,0.0,0.23,0.85,0.51,-0.06,-0.55,-0.94,0.0,0.0,0.57,0.0
Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Africa,-54.39,37.12,-51.87,-26.48,39.15,-15.48,-2.09,-9.37,-12.01,-52.79,15.8,9.55,55.1,-45.55,-47.68,14.96,54.87,44.97,-1.19,-20.44,-4.58,0.0
South Georgia and the South Sandwich Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,138.0,1006.0,550.0,186.0,-837.0,-29.0,-12.0,312.0,254.0,629.0,458.0,448.0,854.0,-388.0,268.0,-42.0,352.0,-150.0,-354.0,633.0,653.0,-153.0
Sri Lanka,-0.1,-0.05,0.0,0.06,2.22,-0.56,-0.46,4.46,17.29,9.5,-0.88,-12.91,7.67,14.99,15.93,14.65,-4.99,20.16,30.4,-19.8,-4.87,-45.6
State of Palestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,-0.35,0.0,0.0,0.0,0.0
Sudan,10.43,9.93,10.0,9.68,4.04,-3.72,9.34,-0.27,1.46,-15.97,-13.46,2.35,12.51,-19.81,1.85,2.0,9.64,-7.96,-12.7,-6.26,3.91,0.0
Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden,-315.0,376.0,305.0,2340.0,259.0,824.0,936.0,341.0,1344.0,64.0,-800.0,856.0,-784.0,-678.0,-54.0,790.0,492.0,-41.0,1012.0,-1738.0,1738.0,75.0
Switzerland,-6.0,7.0,17.0,-9.0,2.0,16.0,60.0,27.0,35.0,4.0,76.0,96.0,51.0,5.0,-70.0,57.0,110.0,-22.0,43.0,107.0,145.0,34.0
Syria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tanzania,3.33,5.75,5.75,-2.67,8.5,3.64,-4.72,4.48,4.6,6.9,39.91,-0.44,6.34,5.25,6.57,0.94,5.1,2.65,9.5,-4.07,0.5,0.4
Thailand,-285.92,1016.53,1685.55,-173.8,-1291.06,-35.27,1844.59,495.12,-457.57,1281.74,2047.76,905.82,-5525.0,576.65,6078.01,3163.89,1350.48,3108.72,1989.9,-2028.05,2212.45,458.45
Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tokelau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trinidad and Tobago,9.0,-3.0,-14.0,11.0,-1.0,4.0,-7.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,18.0,-54.0,-51.0,-3.0,-42.0,23.0,38.0,47.0,110.0,80.0,11.0,249.0,287.0,204.0,158.0,394.0,461.37,541.69,850.59,941.41,1738.16,1176.87
Uganda,1.33,6.15,6.0,4.0,0.0,2.0,-2.0,8.0,15.47,81.04,-18.51,36.09,48.31,13.5,44.85,5.75,-25.16,60.18,-9.74,-11.3,78.4,96.7
Ukraine,0.0,0.0,0.0,0.0,0.0,0.0,281.0,-17.0,-125.0,49.0,-54.0,0.0,-28.0,63.3,29.7,-30.0,41.88,89.62,106.4,348.5,0.0,-546.45
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,-0.47,12.4
United Kingdom,550.0,527.0,965.0,1246.0,1756.0,54.0,-59.0,160.0,870.0,1567.0,1076.0,1154.0,3494.0,4264.0,5959.0,646.0,1183.57,3103.35,2124.1,1578.33,322.6,-4425.83
United States,-5581.0,3536.0,257.0,816.0,1609.0,653.0,437.0,591.0,-284.0,2586.0,1267.0,1756.0,3060.0,3838.0,-717.0,-1147.0,181.0,-1171.0,-3452.0,-2919.0,-695.0,-2074.0
United States Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uruguay,20.01,-3.94,-0.73,0.0,0.22,2.41,27.77,387.85,0.0,11.47,159.02,25.29,37.4,411.59,27.73,0.0,-30.22,1.36,15.02,0.09,0.4,0.0
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.79,2.2,7.65,-7.44,0.46,-1.28,-2.4,0.79,0.65,-0.35,-1.09,0.0
Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viet Nam,-7.75,49.26,-5.31,-24.1,-14.02,35.42,13.54,-25.02,-10.74,11.06,27.56,29.52,22.26,32.43,-29.71,-39.63,68.12,137.26,-30.65,-95.44,-50.52,156.93
Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,0.0,0.0,0.0,0.0,0.36,-0.36,-0.35,-4.86,20.49,10.2,-1.33,4.31,-1.92,5.47,-6.87,-1.11,4.37,4.07,0.81,2.18,4.3,0.0
Zimbabwe,8.05,-19.25,17.31,-8.24,-11.82,3.04,-15.7,-6.3,-0.55,7.07,7.32,179.7,0.02,-23.88,-26.36,111.52,-230.33,182.11,-10.62,-95.07,-42.75,3.06
