Region/country/area,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Morocco,64.0,206.0,193.9,202.8,198.9,206.3,183.2,278.9,298.2,391.4,658.8,707.34,743.24,1371.44,1938.94,2534.64,3015.24,3050.14,3855.98,4714.43,4607.13,5121.91
Mozambique,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myanmar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.02,0.02,0.02
Namibia,0.0,0.0,0.0,0.0,0.0,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.58,0.58,0.58,0.58,0.58,21.62,21.62,21.62,21.62,21.62
Nauru,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nepal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.12,0.12,0.3,0.35,0.35,0.35
Netherlands,829.03,825.42,947.37,1319.78,1870.58,2066.66,2666.09,3108.48,3663.74,3845.82,3314.51,4298.43,4192.57,4856.06,5048.94,6419.96,5901.47,6869.3,6918.32,7935.07,9794.19,10052.64
New Caledonia,7.3,6.83,8.16,4.68,11.41,17.52,28.3,36.89,35.83,41.56,51.74,45.55,57.07,52.31,57.21,61.57,45.15,45.12,45.0,56.58,48.56,41.04
New Zealand,120.0,139.0,155.0,147.0,362.0,614.0,622.0,930.0,1058.0,1476.0,1637.0,1957.0,2079.0,2022.0,2211.0,2364.0,2341.0,2091.0,2068.0,2255.0,2305.0,2642.0
Nicaragua,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,163.39,210.66,329.55,561.57,845.97,865.44,729.04,634.56,800.59,730.16,549.93,655.84
Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norfolk Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.63,120.77,109.48,110.48,97.34,101.81,116.88,103.34
Northern Mariana Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,31.0,27.0,75.0,218.0,252.0,499.0,636.0,892.0,913.0,972.0,874.0,1277.0,1543.0,1876.0,2211.0,2508.0,2111.0,2849.0,3871.86,5519.51,9907.53,11764.18
Oman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.53,104.12,118.91
Pakistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.27,134.77,363.27,621.77,1060.27,1728.77,2642.27,2812.27,2503.77,3480.77
Palau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,116.3,418.5,625.19,491.2,587.88,724.64,584.2,530.24
Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04
Peru,0.8,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,257.5,602.3,1063.83,1074.66,1502.44,1655.04,1814.1,1822.58
Philippines,0.0,0.0,0.0,0.0,0.0,17.47,53.24,57.84,61.39,64.43,61.72,88.2,75.34,65.66,152.05,748.41,975.22,1093.56,1152.92,1080.7,1064.92,1317.25
Pitcairn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,5.0,14.0,61.0,124.0,142.32,135.47,256.08,521.58,836.8,1077.28,1664.34,3204.55,4746.59,6003.81,7675.63,10858.36,12587.59,14909.04,12798.79,15106.76,15800.05,16233.55
Portugal,168.0,256.0,362.0,496.0,816.33,1773.26,2925.47,4036.71,5757.38,7576.96,9181.57,9161.59,10256.45,12010.09,12107.79,11603.23,12474.1,12247.85,12616.58,13666.95,12247.42,13164.18
Puerto Rico,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.92,15.2,172.6,218.2,239.1,193.2,148.8,107.8,159.0,142.7,165.69
Qatar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic of Korea,17.0,13.0,15.0,25.0,47.0,130.0,239.0,376.0,436.0,685.0,817.0,863.0,907.12,1139.03,1126.34,1325.36,1619.12,2087.77,2338.28,2549.05,2890.49,2931.9
Romania,0.0,0.0,0.0,0.0,0.0,0.23,0.56,2.52,4.98,9.07,306.35,1387.2,2639.88,4520.21,6200.91,7062.93,6590.0,7406.7,6322.22,6772.81,6945.46,6575.55
Russia,2.0,3.0,6.0,9.0,7.0,7.0,5.0,7.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,76.92,151.02,1400.99,2897.42
Rwanda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Réunion,0.0,0.0,0.0,0.0,0.06,0.3,4.25,11.8,15.0,15.5,16.9,11.7,18.2,15.1,15.7,16.0,18.5,14.0,12.8,12.1,13.5,4.3
Saint Barthelemy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Helena,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,5.4,7.67,7.6,7.6,7.6,7.67,5.4,5.58,5.58,5.58,5.58
Saint Lucia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,0.6,0.7,0.7,0.7,0.7,0.7,0.75,1.56,0.85,0.81,1.05,1.13,0.87,0.99,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.23,0.22,0.14,0.18,0.22,0.2,0.2
San Marino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saudi Arabia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.82,4.82,5.69,5.69,5.69
Senegal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.55,0.37,1.2,26.0,48.46,150.42,898.21,975.63,1084.54
Seychelles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,7.0,6.8,6.86,6.62,7.39,4.88,5.99,5.08
Sierra Leone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Singapore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.35,0.35,0.35
Sint Maarten,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slovakia,0.0,0.0,0.0,2.0,6.0,6.0,6.0,8.0,7.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0
Slovenia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22,4.21,6.03,5.78,5.72,6.02,6.15,6.25,5.59
Solomon Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Somalia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,3.85,3.85,4.91,4.91,6.22,6.22,6.22,6.22,6.22
South Africa,0.0,0.0,0.0,0.0,0.0,2.25,2.25,1.25,1.75,1.25,1.75,2.0,1.25,1.75,1.25,233.5,336.5,334.5,328.75,294.25,299.5,266.0
South Georgia and S Sandwich Islands,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
South Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,4727.0,6759.0,9342.0,12075.0,15700.0,21176.0,23297.0,27568.0,32946.0,38117.0,44271.0,42918.0,49472.0,55634.0,52002.0,49314.0,48894.0,49116.0,50885.0,55636.0,56433.0,62050.0
Sri Lanka,3.36,3.46,3.65,3.39,2.71,2.44,2.32,2.28,3.24,3.5,53.16,91.62,146.8,234.58,272.45,343.2,345.1,367.2,326.3,348.0,331.7,645.2
State of Palestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sudan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Suriname,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden,429.84,418.93,527.41,598.41,804.0,873.0,929.0,1319.0,1631.0,2109.0,3067.0,5622.0,6707.0,9374.0,10566.0,15608.0,14871.0,16939.0,16073.0,19241.0,26893.0,26697.0
Switzerland,3.0,4.0,5.0,5.0,6.0,8.0,15.0,16.0,19.0,23.0,37.0,70.0,88.0,90.0,101.0,110.0,109.0,133.0,122.0,146.0,145.0,146.0
Syrian Arab Republic,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05
Tajikistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thailand,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.39,0.48,1.0,3.92,5.0,17.18,351.3,396.0,328.0,345.0,1109.0,1641.0,3670.0,3219.5,3552.4
Timor-Leste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tokelau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tonga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.03,0.02,0.12,1.43,2.63,2.63
Trinidad and Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.03,0.03,0.03,0.03,0.03
Tunisia,23.0,24.0,30.0,33.4,43.6,42.4,37.7,42.9,39.4,97.5,138.6,109.19,196.3,357.8,507.0,448.0,474.0,449.0,453.0,500.0,465.0,425.1
Turkmenistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turks and Caicos Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tuvalu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,33.0,62.0,48.0,61.0,58.0,59.0,126.54,355.11,847.03,1495.37,2916.37,4723.87,5860.79,7557.51,8520.14,11652.49,15517.09,17903.81,19949.2,21730.71,24828.22,31436.75
UK,946.0,960.0,1251.0,1275.0,1736.0,2501.0,3574.0,4491.0,6061.0,7830.0,7226.33,10813.97,12243.83,16925.22,18554.41,22852.26,20753.26,28725.08,30159.8,31859.85,34933.91,29152.46
USA,5650.0,6806.0,10459.0,11300.0,14291.0,17881.0,26676.0,34603.0,55696.0,74226.0,95148.0,120854.0,141922.0,169713.0,183891.9,192991.82,229368.33,257146.4,275731.8,298097.45,341673.57,382669.28
Uganda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,6.0,16.0,22.0,31.0,33.0,37.6,34.6,45.1,45.3,43.0,50.9,89.5,288.2,638.6,1371.32,1306.77,1169.02,1818.58,1399.18,2244.41,3510.61,3510.61
United Arab Emirates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,1.49,1.49,0.0,0.0,0.0,0.0,0.0,0.04
United Republic of Tanzania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.2
United States Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
Uruguay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.29,42.1,69.91,111.31,112.46,144.05,732.67,2065.12,2994.35,3774.48,4732.21,4752.36,5475.5,4991.31
Uzbekistan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,1.2
Vanuatu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,5.35,5.39,4.3,5.18,5.55,6.79,8.27,5.42,4.77,4.37,6.16,5.62,4.13
Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.96,88.97,88.83,89.68,89.43,89.43,72.43,89.43,89.43,89.43
Viet Nam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,20.4,71.86,71.86,71.86,79.06,79.06,79.06,134.68,192.72,368.94,666.77,930.65,1816.43
Wallis and Futuna Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yemen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zambia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zimbabwe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
